index,commission,entrust_action,entrust_no,fill_date,fill_no,fill_price,fill_size,fill_time,symbol,task_id
0,3.8752,Buy,1,20160727,1,6.92,2800.0,0,601989.SH,201607270001
1,3.706,Buy,2,20160727,2,37.06,500.0,0,600893.SH,201607270002
2,3.8920000000000003,Buy,3,20160727,3,13.9,1400.0,0,600109.SH,201607270003
3,3.7776,Buy,4,20160727,4,15.74,1200.0,0,600000.SH,201607270004
4,3.8952,Buy,5,20160727,5,10.82,1800.0,0,601800.SH,201607270005
5,3.9848000000000003,Buy,6,20160727,6,5.86,3400.0,0,601669.SH,201607270006
6,3.664,Buy,7,20160727,7,18.32,1000.0,0,601211.SH,201607270007
7,3.9408000000000007,Buy,8,20160727,8,16.42,1200.0,0,600585.SH,201607270008
8,3.8824,Buy,9,20160727,9,8.44,2300.0,0,601169.SH,201607270009
9,3.8012,Buy,10,20160727,10,14.62,1300.0,0,600111.SH,201607270010
10,3.9312,Buy,11,20160727,11,8.19,2400.0,0,600029.SH,201607270011
11,3.718,Buy,12,20160727,12,18.59,1000.0,0,600309.SH,201607270012
12,3.902400000000001,Buy,13,20160727,13,32.52,600.0,0,601318.SH,201607270013
13,3.8532,Buy,14,20160727,14,10.14,1900.0,0,600606.SH,201607270014
14,3.7920000000000003,Buy,15,20160727,15,18.96,1000.0,0,600485.SH,201607270015
15,3.9408000000000007,Sell,1,20160802,1,8.21,2400.0,0,600029.SH,201608020016
16,3.7920000000000003,Sell,2,20160802,2,15.8,1200.0,0,600000.SH,201608020017
17,3.472,Sell,3,20160802,3,34.72,500.0,0,600893.SH,201608020018
18,3.584,Sell,4,20160802,4,12.8,1400.0,0,600109.SH,201608020019
19,3.8736,Sell,5,20160802,5,32.28,600.0,0,601318.SH,201608020020
20,3.684,Sell,6,20160802,6,18.42,1000.0,0,600309.SH,201608020021
21,3.8472000000000004,Sell,7,20160802,7,16.03,1200.0,0,600585.SH,201608020022
22,3.3400000000000003,Sell,8,20160802,8,16.7,1000.0,0,600485.SH,201608020023
23,3.8686000000000003,Sell,9,20160802,9,8.41,2300.0,0,601169.SH,201608020024
24,3.3782,Sell,10,20160802,10,8.89,1900.0,0,600606.SH,201608020025
25,3.498,Sell,11,20160802,11,17.49,1000.0,0,601211.SH,201608020026
26,3.9304,Sell,12,20160802,12,5.78,3400.0,0,601669.SH,201608020027
27,3.8268,Sell,13,20160802,13,10.63,1800.0,0,601800.SH,201608020028
28,3.6344000000000003,Sell,14,20160802,14,6.49,2800.0,0,601989.SH,201608020029
29,3.4216,Sell,15,20160802,15,13.16,1300.0,0,600111.SH,201608020030
30,3.7922000000000002,Buy,2,20160803,1,2.83,6700.0,0,600010.SH,201608030032
31,3.8304,Buy,3,20160803,2,3.36,5700.0,0,601988.SH,201608030033
32,3.7362,Buy,4,20160803,3,4.79,3900.0,0,600028.SH,201608030034
33,3.6144000000000003,Buy,5,20160803,4,15.06,1200.0,0,601088.SH,201608030035
34,3.7312000000000003,Buy,6,20160803,5,23.32,800.0,0,600637.SH,201608030036
35,3.8280000000000003,Buy,7,20160803,6,15.95,1200.0,0,600585.SH,201608030037
36,3.7076000000000002,Buy,8,20160803,7,7.13,2600.0,0,601901.SH,201608030038
37,3.7608,Buy,9,20160803,8,15.67,1200.0,0,600100.SH,201608030039
38,3.5442,Buy,10,20160803,9,19.69,900.0,0,600309.SH,201608030040
39,3.6982000000000004,Buy,11,20160803,10,16.81,1100.0,0,600485.SH,201608030041
40,3.52,Buy,12,20160803,11,17.6,1000.0,0,601211.SH,201608030042
41,3.8112000000000004,Buy,13,20160803,12,7.94,2400.0,0,601727.SH,201608030043
42,3.68,Buy,14,20160803,13,9.2,2000.0,0,600016.SH,201608030044
43,3.6454,Buy,15,20160803,14,16.57,1100.0,0,600999.SH,201608030045
44,5.559,Buy,1,20160804,1,5.45,5100.0,0,600018.SH,201608040046
45,3.7674000000000003,Sell,1,20160809,1,4.83,3900.0,0,600028.SH,201608090047
46,3.5172000000000003,Sell,2,20160809,2,19.54,900.0,0,600309.SH,201608090048
47,3.722400000000001,Sell,3,20160809,3,16.92,1100.0,0,600485.SH,201608090049
48,3.552,Sell,4,20160809,4,17.76,1000.0,0,601211.SH,201608090050
49,3.6828000000000003,Sell,5,20160809,5,16.74,1100.0,0,600999.SH,201608090051
50,3.6744000000000003,Sell,6,20160809,6,15.31,1200.0,0,601088.SH,201608090052
51,3.9360000000000004,Sell,7,20160809,7,8.2,2400.0,0,601727.SH,201608090053
52,3.7596000000000003,Sell,8,20160809,8,7.23,2600.0,0,601901.SH,201608090054
53,3.7648,Sell,9,20160809,9,23.53,800.0,0,600637.SH,201608090055
54,4.0704,Sell,10,20160809,10,16.96,1200.0,0,600585.SH,201608090056
55,3.8324000000000003,Sell,11,20160809,11,2.86,6700.0,0,600010.SH,201608090057
56,3.8076000000000003,Sell,12,20160809,12,3.34,5700.0,0,601988.SH,201608090058
57,3.8232000000000004,Sell,13,20160809,13,15.93,1200.0,0,600100.SH,201608090059
58,3.692,Sell,14,20160809,14,9.23,2000.0,0,600016.SH,201608090060
59,5.4366,Sell,1,20160810,1,5.33,5100.0,0,600018.SH,201608100061
60,3.3208,Buy,2,20160810,2,23.72,700.0,0,600637.SH,201608100062
61,3.7076000000000002,Buy,3,20160810,3,5.98,3100.0,0,601669.SH,201608100063
62,3.2184,Buy,4,20160810,4,40.23,400.0,0,601336.SH,201608100064
63,3.6386000000000003,Buy,5,20160810,5,25.99,700.0,0,600340.SH,201608100065
64,3.644,Buy,6,20160810,6,9.11,2000.0,0,601186.SH,201608100066
65,3.6660000000000004,Buy,7,20160810,7,12.22,1500.0,0,600703.SH,201608100067
66,3.608,Buy,8,20160810,8,9.02,2000.0,0,601766.SH,201608100068
67,3.7312000000000003,Buy,9,20160810,9,8.48,2200.0,0,601169.SH,201608100069
68,3.2328,Buy,10,20160810,10,26.94,600.0,0,601601.SH,201608100070
69,3.688,Buy,11,20160810,11,18.44,1000.0,0,600887.SH,201608100071
70,3.434,Buy,12,20160810,12,17.17,1000.0,0,600036.SH,201608100072
71,3.64,Buy,13,20160810,13,7.0,2600.0,0,601390.SH,201608100073
72,3.5552,Buy,14,20160810,14,11.11,1600.0,0,601800.SH,201608100074
73,0.0,Buy,0,20160810,0,0.0,11.200000000000001,60000,601336.SH,0
74,0.0,Sell,0,20160810,0,1.0,11.200000000000001,60000,601336.SH,0
75,5.8912,Buy,1,20160811,1,5.26,5600.0,0,600018.SH,201608110076
76,5.8696,Buy,2,20160811,2,6.67,4400.0,0,601989.SH,201608110077
77,0.0,Buy,0,20160811,0,0.0,60.0,60000,601601.SH,0
78,0.0,Sell,0,20160811,0,1.0,60.0,60000,601601.SH,0
79,0.0,Buy,0,20160812,0,0.0,22.36,60000,601390.SH,0
80,0.0,Sell,0,20160812,0,1.0,22.36,60000,601390.SH,0
81,3.672,Sell,1,20160816,1,12.24,1500.0,0,600703.SH,201608160078
82,3.728,Sell,2,20160816,2,9.32,2000.0,0,601766.SH,201608160079
83,3.684,Sell,3,20160816,3,18.42,1000.0,0,600036.SH,201608160080
84,3.7664,Sell,4,20160816,4,11.77,1600.0,0,601800.SH,201608160081
85,3.7560000000000002,Sell,5,20160816,5,9.39,2000.0,0,601186.SH,201608160082
86,3.8794000000000004,Sell,6,20160816,6,27.71,700.0,0,600340.SH,201608160083
87,3.423,Sell,7,20160816,7,24.45,700.0,0,600637.SH,201608160084
88,3.7,Sell,8,20160816,8,18.5,1000.0,0,600887.SH,201608160085
89,3.9556,Sell,9,20160816,9,8.99,2200.0,0,601169.SH,201608160086
90,3.8688000000000002,Sell,10,20160816,10,6.24,3100.0,0,601669.SH,201608160087
91,5.913600000000001,Sell,2,20160817,1,5.28,5600.0,0,600018.SH,201608170089
92,6.010400000000001,Sell,3,20160817,2,6.83,4400.0,0,601989.SH,201608170090
93,3.7560000000000002,Buy,4,20160817,3,9.39,2000.0,0,601186.SH,201608170091
94,3.6568,Buy,5,20160817,4,6.53,2800.0,0,601006.SH,201608170092
95,3.724,Buy,6,20160817,5,4.9,3800.0,0,600019.SH,201608170093
96,3.7632000000000003,Buy,7,20160817,6,2.94,6400.0,0,600010.SH,201608170094
97,3.6252,Buy,8,20160817,7,10.07,1800.0,0,600048.SH,201608170095
98,3.5728,Buy,9,20160817,8,44.66,400.0,0,600547.SH,201608170096
99,3.6660000000000004,Buy,10,20160817,9,12.22,1500.0,0,600703.SH,201608170097
100,3.7368,Buy,11,20160817,10,15.57,1200.0,0,600100.SH,201608170098
101,3.7148000000000003,Buy,12,20160817,11,5.02,3700.0,0,600028.SH,201608170099
102,3.3920000000000003,Buy,13,20160817,12,33.92,500.0,0,601318.SH,201608170100
103,3.6192,Sell,1,20160818,1,45.24,400.0,0,601336.SH,201608180101
104,3.1728,Sell,2,20160818,2,26.44,600.0,0,601601.SH,201608180102
105,6.4484,Buy,3,20160818,3,6.58,4900.0,0,601668.SH,201608180103
106,6.408,Buy,4,20160818,4,10.68,3000.0,0,600015.SH,201608180104
107,3.77,Sell,1,20160819,1,7.25,2600.0,0,601390.SH,201608190105
108,3.43,Buy,2,20160819,2,6.86,2500.0,0,601985.SH,201608190106
109,3.3358000000000003,Buy,3,20160819,3,12.83,1300.0,0,601360.SH,201608190107
110,3.7944,Buy,1,20160822,1,10.54,1800.0,0,600606.SH,201608220108
111,3.3904,Sell,1,20160823,1,42.38,400.0,0,600547.SH,201608230109
112,3.564,Sell,2,20160823,2,11.88,1500.0,0,600703.SH,201608230110
113,3.6556,Sell,3,20160823,3,4.94,3700.0,0,600028.SH,201608230111
114,3.5728,Sell,4,20160823,4,6.38,2800.0,0,601006.SH,201608230112
115,3.8160000000000003,Sell,5,20160823,5,9.54,2000.0,0,601186.SH,201608230113
116,3.446,Sell,6,20160823,6,34.46,500.0,0,601318.SH,201608230114
117,3.6864000000000003,Sell,8,20160823,7,2.88,6400.0,0,600010.SH,201608230116
118,3.7608,Sell,10,20160823,8,15.67,1200.0,0,600100.SH,201608230118
119,6.3014,Sell,1,20160824,1,6.43,4900.0,0,601668.SH,201608240119
120,6.318,Sell,2,20160824,2,10.53,3000.0,0,600015.SH,201608240120
121,3.5100000000000002,Sell,4,20160824,3,9.75,1800.0,0,600048.SH,201608240122
122,3.488,Buy,5,20160824,4,17.44,1000.0,0,601788.SH,201608240123
123,3.4160000000000004,Buy,6,20160824,5,12.2,1400.0,0,601800.SH,201608240124
124,3.584,Buy,7,20160824,6,6.4,2800.0,0,601006.SH,201608240125
125,3.5316,Buy,8,20160824,7,19.62,900.0,0,600309.SH,201608240126
126,3.572,Buy,9,20160824,8,9.4,1900.0,0,601766.SH,201608240127
127,3.484,Buy,10,20160824,9,34.84,500.0,0,601318.SH,201608240128
128,3.5536000000000003,Buy,11,20160824,10,44.42,400.0,0,601336.SH,201608240129
129,3.6084,Buy,12,20160824,11,5.82,3100.0,0,601328.SH,201608240130
130,5.5616,Buy,4,20160825,1,8.69,3200.0,0,601727.SH,201608250134
131,5.4162,Buy,5,20160825,2,15.93,1700.0,0,600518.SH,201608250135
132,5.612,Buy,6,20160825,3,3.05,9200.0,0,600795.SH,201608250136
133,3.3800000000000003,Sell,1,20160826,1,6.76,2500.0,0,601985.SH,201608260137
134,3.5496000000000003,Sell,2,20160826,2,9.86,1800.0,0,600606.SH,201608260138
135,3.3072000000000004,Sell,4,20160826,3,12.72,1300.0,0,601360.SH,201608260140
136,3.4848000000000003,Buy,2,20160829,1,3.96,4400.0,0,601818.SH,201608290142
137,3.4650000000000003,Buy,3,20160829,2,4.95,3500.0,0,600028.SH,201608290143
138,3.4496,Buy,4,20160829,3,21.56,800.0,0,601628.SH,201608290144
139,3.44,Sell,1,20160830,1,17.2,1000.0,0,601788.SH,201608300145
140,3.591,Sell,2,20160830,2,19.95,900.0,0,600309.SH,201608300146
141,3.5226,Sell,3,20160830,3,9.27,1900.0,0,601766.SH,201608300147
142,3.4376,Sell,4,20160830,4,42.97,400.0,0,601336.SH,201608300148
143,3.528,Sell,5,20160830,5,6.3,2800.0,0,601006.SH,201608300149
144,3.5774000000000004,Sell,6,20160830,6,5.77,3100.0,0,601328.SH,201608300150
145,3.3936,Sell,7,20160830,7,12.12,1400.0,0,601800.SH,201608300151
146,3.426,Sell,8,20160830,8,34.26,500.0,0,601318.SH,201608300152
147,5.589600000000001,Sell,1,20160831,1,16.44,1700.0,0,600518.SH,201608310154
148,5.575200000000001,Sell,3,20160831,2,3.03,9200.0,0,600795.SH,201608310156
149,3.1716,Buy,5,20160831,3,26.43,600.0,0,600340.SH,201608310158
150,3.3706,Buy,6,20160831,4,8.87,1900.0,0,601169.SH,201608310159
151,3.4638,Buy,7,20160831,5,7.53,2300.0,0,601901.SH,201608310160
152,3.402,Buy,8,20160831,6,17.01,1000.0,0,600585.SH,201608310161
153,3.4240000000000004,Buy,9,20160831,7,4.28,4000.0,0,600050.SH,201608310162
154,3.4892000000000003,Buy,10,20160831,8,6.71,2600.0,0,601989.SH,201608310163
155,3.4314,Buy,11,20160831,9,3.99,4300.0,0,603993.SH,201608310164
156,3.3488,Buy,12,20160831,10,12.88,1300.0,0,601360.SH,201608310165
157,5.9584,Buy,3,20160901,1,9.31,3200.0,0,601766.SH,201609010168
158,5.969,Buy,4,20160901,2,6.35,4700.0,0,601998.SH,201609010169
159,3.479,Sell,1,20160902,1,4.97,3500.0,0,600028.SH,201609020170
160,3.4584,Sell,2,20160902,2,3.93,4400.0,0,601818.SH,201609020171
161,3.472,Sell,4,20160902,3,21.7,800.0,0,601628.SH,201609020173
162,3.5184,Buy,3,20160905,1,14.66,1200.0,0,600100.SH,201609050177
163,3.5334000000000003,Buy,4,20160905,2,4.53,3900.0,0,601398.SH,201609050178
164,3.3624,Buy,5,20160905,3,18.68,900.0,0,600036.SH,201609050179
165,3.3920000000000003,Sell,1,20160906,1,4.24,4000.0,0,600050.SH,201609060180
166,3.5236,Sell,3,20160906,2,7.66,2300.0,0,601901.SH,201609060182
167,3.1764,Sell,4,20160906,3,26.47,600.0,0,600340.SH,201609060183
168,3.442,Sell,6,20160906,4,17.21,1000.0,0,600585.SH,201609060185
169,3.4504,Sell,7,20160906,5,9.08,1900.0,0,601169.SH,201609060186
170,3.4486000000000003,Sell,8,20160906,6,4.01,4300.0,0,603993.SH,201609060187
171,3.3228,Sell,9,20160906,7,12.78,1300.0,0,601360.SH,201609060188
172,3.4112,Sell,10,20160906,8,6.56,2600.0,0,601989.SH,201609060189
173,5.952000000000001,Sell,1,20160907,1,9.3,3200.0,0,601766.SH,201609070190
174,5.8938,Sell,2,20160907,2,6.27,4700.0,0,601998.SH,201609070191
175,3.186,Buy,5,20160907,3,15.93,1000.0,0,601166.SH,201609070194
176,3.4068,Buy,6,20160907,4,28.39,600.0,0,601601.SH,201609070195
177,3.3600000000000003,Buy,7,20160907,5,8.0,2100.0,0,601377.SH,201609070196
178,3.4000000000000004,Buy,8,20160907,6,5.0,3400.0,0,600028.SH,201609070197
179,3.2016000000000004,Buy,9,20160907,7,20.01,800.0,0,601688.SH,201609070198
180,3.228,Buy,10,20160907,8,13.45,1200.0,0,600111.SH,201609070199
181,3.3566000000000003,Buy,11,20160907,9,12.91,1300.0,0,601360.SH,201609070200
182,3.3102,Buy,12,20160907,10,18.39,900.0,0,600485.SH,201609070201
183,6.2916,Buy,3,20160908,1,7.49,4200.0,0,601857.SH,201609080204
184,6.33,Buy,4,20160908,2,6.33,5000.0,0,601669.SH,201609080205
185,3.5022,Sell,1,20160909,1,4.49,3900.0,0,601398.SH,201609090206
186,3.3354000000000004,Sell,2,20160909,2,18.53,900.0,0,600036.SH,201609090207
187,3.5784000000000002,Sell,5,20160909,3,14.91,1200.0,0,600100.SH,201609090210
188,3.468,Buy,3,20160912,1,2.89,6000.0,0,600010.SH,201609120213
189,3.3480000000000003,Buy,4,20160912,2,9.3,1800.0,0,601766.SH,201609120214
190,3.4768000000000003,Buy,5,20160912,3,4.24,4100.0,0,600050.SH,201609120215
191,3.2298,Sell,2,20160913,1,7.69,2100.0,0,601377.SH,201609130217
192,3.2274000000000003,Sell,3,20160913,2,17.93,900.0,0,600485.SH,201609130218
193,3.1540000000000004,Sell,7,20160913,3,15.77,1000.0,0,601166.SH,201609130222
194,3.0496,Sell,8,20160913,4,19.06,800.0,0,601688.SH,201609130223
195,3.1772,Sell,9,20160913,5,12.22,1300.0,0,601360.SH,201609130224
196,3.0144,Sell,10,20160913,6,12.56,1200.0,0,600111.SH,201609130225
197,3.4080000000000004,Sell,2,20160914,1,28.4,600.0,0,601601.SH,201609140227
198,6.123600000000001,Sell,4,20160914,2,7.29,4200.0,0,601857.SH,201609140229
199,3.1790000000000003,Buy,7,20160914,3,14.45,1100.0,0,600100.SH,201609140232
200,3.16,Buy,8,20160914,4,15.8,1000.0,0,601166.SH,201609140233
201,3.0872,Buy,9,20160914,5,9.08,1700.0,0,601169.SH,201609140234
202,3.1088000000000005,Buy,10,20160914,6,5.36,2900.0,0,600018.SH,201609140235
203,3.185,Buy,11,20160914,7,12.25,1300.0,0,601360.SH,201609140236
204,2.8224,Buy,12,20160914,8,20.16,700.0,0,600309.SH,201609140237
205,3.3048,Sell,1,20160919,1,4.86,3400.0,0,600028.SH,201609190238
206,6.27,Sell,4,20160919,2,6.27,5000.0,0,601669.SH,201609190241
207,5.0094,Buy,6,20160919,3,10.89,2300.0,0,600919.SH,201609190243
208,3.3702,Sell,1,20160920,1,4.11,4100.0,0,600050.SH,201609200244
209,3.2868,Sell,2,20160920,2,9.13,1800.0,0,601766.SH,201609200245
210,3.3480000000000003,Sell,5,20160920,3,2.79,6000.0,0,600010.SH,201609200248
211,4.7014000000000005,Buy,6,20160920,4,21.37,1100.0,0,600104.SH,201609200249
212,4.856800000000001,Buy,7,20160920,5,18.68,1300.0,0,601688.SH,201609200250
213,4.784,Buy,8,20160920,6,14.95,1600.0,0,601088.SH,201609200251
214,3.302,Buy,3,20160921,1,12.7,1300.0,0,600109.SH,201609210254
215,3.4278,Buy,4,20160921,2,5.91,2900.0,0,601998.SH,201609210255
216,3.1896,Buy,5,20160921,3,17.72,900.0,0,600485.SH,201609210256
217,2.7314000000000007,Sell,1,20160922,1,19.51,700.0,0,600309.SH,201609220257
218,3.045,Sell,3,20160922,2,5.25,2900.0,0,600018.SH,201609220259
219,3.172,Sell,5,20160922,3,15.86,1000.0,0,601166.SH,201609220261
220,3.1636,Sell,6,20160922,4,14.38,1100.0,0,600100.SH,201609220262
221,3.0940000000000003,Sell,7,20160922,5,9.1,1700.0,0,601169.SH,201609220263
222,3.2058,Sell,8,20160922,6,12.33,1300.0,0,601360.SH,201609220264
223,5.0278,Sell,3,20160923,1,10.93,2300.0,0,600919.SH,201609230267
224,3.0976000000000004,Buy,4,20160923,2,4.84,3200.0,0,600028.SH,201609230268
225,3.1150000000000007,Buy,5,20160923,3,6.23,2500.0,0,601669.SH,201609230269
226,2.9983999999999997,Buy,6,20160923,4,9.37,1600.0,0,600016.SH,201609230270
227,2.8008,Buy,7,20160923,5,35.01,400.0,0,601318.SH,201609230271
228,3.1042000000000005,Buy,8,20160923,6,9.13,1700.0,0,601169.SH,201609230272
229,3.0508,Buy,9,20160923,7,5.26,2900.0,0,600018.SH,201609230273
230,4.747599999999999,Sell,1,20160926,1,21.58,1100.0,0,600104.SH,201609260274
231,4.8768,Sell,2,20160926,2,15.24,1600.0,0,601088.SH,201609260275
232,5.4332,Buy,6,20160926,3,15.98,1700.0,0,601166.SH,201609260279
233,0.0,Buy,0,20160926,0,0.0,18.4,60000,600016.SH,0
234,0.0,Sell,0,20160926,0,1.0,18.4,60000,600016.SH,0
235,3.0312,Sell,1,20160927,1,16.84,900.0,0,600485.SH,201609270280
236,3.4046000000000003,Sell,2,20160927,2,5.87,2900.0,0,601998.SH,201609270281
237,3.2682,Sell,4,20160927,3,12.57,1300.0,0,600109.SH,201609270283
238,4.5968,Sell,6,20160927,4,17.68,1300.0,0,601688.SH,201609270285
239,4.936,Buy,7,20160927,5,12.34,2000.0,0,601360.SH,201609270286
240,4.832999999999999,Buy,8,20160927,6,8.95,2700.0,0,601186.SH,201609270287
241,3.552,Buy,3,20160928,1,4.44,4000.0,0,601398.SH,201609280290
242,3.56,Buy,4,20160928,2,17.8,1000.0,0,601688.SH,201609280291
243,3.5424,Buy,5,20160928,3,3.69,4800.0,0,603993.SH,201609280292
244,3.564,Buy,6,20160928,4,2.97,6000.0,0,600795.SH,201609280293
245,3.0528,Sell,1,20160929,1,4.77,3200.0,0,600028.SH,201609290294
246,2.9638000000000004,Sell,3,20160929,2,5.11,2900.0,0,600018.SH,201609290296
247,2.7312000000000003,Sell,4,20160929,3,34.14,400.0,0,601318.SH,201609290297
248,3.0974,Sell,6,20160929,4,9.11,1700.0,0,601169.SH,201609290299
249,2.995,Sell,7,20160929,5,5.99,2500.0,0,601669.SH,201609290300
250,5.44,Sell,3,20160930,1,16.0,1700.0,0,601166.SH,201609300303
251,2.9152,Buy,4,20160930,2,9.11,1600.0,0,601169.SH,201609300304
252,2.9700000000000006,Buy,7,20160930,3,5.94,2500.0,0,601998.SH,201609300307
253,2.9900000000000007,Buy,8,20160930,4,5.98,2500.0,0,601669.SH,201609300308
254,4.8654,Sell,1,20161010,1,9.01,2700.0,0,601186.SH,201610100309
255,3.724,Sell,3,20161010,2,4.9,3800.0,0,600019.SH,201610100311
256,2.9632,Sell,4,20161010,3,9.26,1600.0,0,600016.SH,201610100312
257,4.944,Sell,5,20161010,4,12.36,2000.0,0,601360.SH,201610100313
258,3.8186,Buy,6,20161010,5,3.13,6100.0,0,601288.SH,201610100314
259,3.568,Sell,1,20161011,1,4.46,4000.0,0,601398.SH,201610110317
260,3.6,Sell,3,20161011,2,3.0,6000.0,0,600795.SH,201610110319
261,3.724,Sell,4,20161011,3,18.62,1000.0,0,601688.SH,201610110320
262,3.6288,Sell,5,20161011,4,3.78,4800.0,0,603993.SH,201610110321
263,3.6990000000000003,Buy,6,20161011,5,36.99,500.0,0,600547.SH,201610110322
264,3.5,Buy,8,20161011,6,35.0,500.0,0,600893.SH,201610110324
265,4.0446,Buy,9,20161011,7,22.47,900.0,0,600104.SH,201610110325
266,4.0096,Buy,11,20161011,8,12.53,1600.0,0,600111.SH,201610110327
267,3.6660000000000004,Buy,2,20161012,1,18.33,1000.0,0,600036.SH,201610120329
268,3.8628,Buy,3,20161012,2,21.46,900.0,0,600309.SH,201610120330
269,3.3688000000000002,Buy,4,20161012,3,42.11,400.0,0,601336.SH,201610120331
270,3.8682000000000003,Buy,5,20161012,4,9.21,2100.0,0,601186.SH,201610120332
271,3.8802000000000003,Buy,6,20161012,5,6.69,2900.0,0,601985.SH,201610120333
272,3.741,Buy,7,20161012,6,12.47,1500.0,0,600703.SH,201610120334
273,2.9850000000000003,Sell,1,20161013,1,5.97,2500.0,0,601998.SH,201610130335
274,2.912,Sell,3,20161013,2,9.1,1600.0,0,601169.SH,201610130337
275,3.03,Sell,4,20161013,3,6.06,2500.0,0,601669.SH,201610130338
276,3.8308,Sell,1,20161014,1,3.14,6100.0,0,601288.SH,201610140339
277,3.2512000000000003,Buy,3,20161014,2,10.16,1600.0,0,600690.SH,201610140341
278,3.0048000000000004,Buy,4,20161014,3,25.04,600.0,0,600637.SH,201610140342
279,3.3624,Buy,5,20161014,4,18.68,900.0,0,601688.SH,201610140343
280,3.726,Sell,1,20161017,1,37.26,500.0,0,600547.SH,201610170344
281,4.0284,Sell,2,20161017,2,22.38,900.0,0,600104.SH,201610170345
282,3.9776000000000002,Sell,5,20161017,3,12.43,1600.0,0,600111.SH,201610170348
283,4.2704,Buy,6,20161017,4,3.14,6800.0,0,601288.SH,201610170349
284,3.645,Sell,1,20161018,1,12.15,1500.0,0,600703.SH,201610180350
285,3.8744,Sell,2,20161018,2,6.68,2900.0,0,601985.SH,201610180351
286,3.7044,Sell,3,20161018,3,20.58,900.0,0,600309.SH,201610180352
287,3.572,Sell,4,20161018,4,17.86,1000.0,0,600036.SH,201610180353
288,3.3272000000000004,Sell,5,20161018,5,41.59,400.0,0,601336.SH,201610180354
289,4.0908,Sell,6,20161018,6,9.74,2100.0,0,601186.SH,201610180355
290,3.9064,Buy,9,20161018,7,5.14,3800.0,0,600018.SH,201610180358
291,3.8970000000000002,Buy,10,20161018,8,38.97,500.0,0,600547.SH,201610180359
292,3.805,Buy,11,20161018,9,7.61,2500.0,0,601377.SH,201610180360
293,3.6586000000000003,Buy,3,20161019,1,16.63,1100.0,0,600030.SH,201610190363
294,3.3432,Buy,4,20161019,2,23.88,700.0,0,600150.SH,201610190364
295,3.6612,Buy,5,20161019,3,3.39,5400.0,0,601988.SH,201610190365
296,3.6722,Buy,6,20161019,4,3.01,6100.0,0,600795.SH,201610190366
297,3.68,Buy,7,20161019,5,9.2,2000.0,0,601169.SH,201610190367
298,3.652,Buy,8,20161019,6,16.6,1100.0,0,601788.SH,201610190368
299,3.248,Sell,1,20161020,1,10.15,1600.0,0,600690.SH,201610200369
300,2.9196,Sell,4,20161020,2,24.33,600.0,0,600637.SH,201610200372
301,3.3426,Sell,5,20161020,3,18.57,900.0,0,601688.SH,201610200373
302,4.2704,Sell,1,20161021,1,3.14,6800.0,0,601288.SH,201610210374
303,3.0906000000000007,Buy,4,20161021,2,17.17,900.0,0,600518.SH,201610210377
304,3.3012,Buy,5,20161021,3,9.17,1800.0,0,600048.SH,201610210378
305,3.325,Buy,6,20161021,4,8.75,1900.0,0,601390.SH,201610210379
306,3.895,Sell,2,20161024,1,7.79,2500.0,0,601377.SH,201610240381
307,3.9748,Sell,5,20161024,2,5.23,3800.0,0,600018.SH,201610240384
308,4.4176,Buy,6,20161024,3,27.61,800.0,0,600340.SH,201610240385
309,3.854,Sell,1,20161025,1,38.54,500.0,0,600547.SH,201610250386
310,3.7312000000000003,Sell,3,20161025,2,16.96,1100.0,0,600030.SH,201610250388
311,3.7454,Sell,6,20161025,3,3.07,6100.0,0,600795.SH,201610250391
312,3.7044,Sell,8,20161025,4,3.43,5400.0,0,601988.SH,201610250393
313,3.7600000000000002,Sell,9,20161025,5,9.4,2000.0,0,601169.SH,201610250394
314,3.4152,Buy,10,20161025,6,42.69,400.0,0,601336.SH,201610250395
315,4.035200000000001,Buy,11,20161025,7,3.88,5200.0,0,601818.SH,201610250396
316,3.696,Sell,1,20161026,1,16.8,1100.0,0,601788.SH,201610260397
317,3.3222,Sell,2,20161026,2,23.73,700.0,0,600150.SH,201610260398
318,3.8692,Buy,5,20161026,3,5.69,3400.0,0,600019.SH,201610260401
319,3.8934,Buy,6,20161026,4,7.21,2700.0,0,600029.SH,201610260402
320,3.8584,Buy,7,20161026,5,6.89,2800.0,0,601006.SH,201610260403
321,3.7092,Buy,8,20161026,6,16.86,1100.0,0,600030.SH,201610260404
322,3.6060000000000003,Buy,9,20161026,7,18.03,1000.0,0,600485.SH,201610260405
323,3.0564,Sell,1,20161027,1,16.98,900.0,0,600518.SH,201610270406
324,3.3048,Sell,4,20161027,2,9.18,1800.0,0,600048.SH,201610270409
325,3.2870000000000004,Sell,5,20161027,3,8.65,1900.0,0,601390.SH,201610270410
326,3.5940000000000003,Buy,7,20161027,4,17.97,1000.0,0,600036.SH,201610270412
327,3.3718000000000004,Buy,5,20161028,1,7.33,2300.0,0,601668.SH,201610280417
328,3.2380000000000004,Buy,6,20161028,2,16.19,1000.0,0,600000.SH,201610280418
329,3.3592,Buy,7,20161028,3,4.42,3800.0,0,601398.SH,201610280419
330,3.9728000000000003,Sell,1,20161031,1,3.82,5200.0,0,601818.SH,201610310420
331,3.3888000000000003,Sell,2,20161031,2,42.36,400.0,0,601336.SH,201610310421
332,4.3712,Sell,4,20161031,3,27.32,800.0,0,600340.SH,201610310423
